SITE,COUNTRY,YEAR,MONTH,PRODUCT,TITLE,BRAND,MAIN_CATEGORY,SUB_CATEGORY,ESTIMATED_VIEWS,ESTIMATED_PURCHASES
target.com,840,21,7,a-82385746,Oblong Faux Leather Channel Stitch Decorative Throw Pillow Cognac - Threshold™,Threshold,Target,Target - Home,648.6356338476513,26.737612549899058
target.com,840,21,7,a-81269318,Velvet Square Throw Pillow Burgundy - Threshold™,Threshold,Target,Target - Home,555.9734004408439,27.10012451223562
target.com,840,21,7,a-78271345,Euro Washed Waffle Weave Throw Pillow White - Threshold™,Threshold,Target,Target - Home,555.9734004408439,31.117324604801492
target.com,840,21,7,a-78123942,Oversized Let's Stay Home Lumbar Throw Pillow Yellow - Threshold™,Threshold,Target,Target - Home,1111.9468008816878,46.73285383953588
target.com,840,21,7,a-80831057,"12""x24"" Oversized Woven Pattern Lumbar Throw Pillow Blue/Cream - Threshold™",Threshold,Target,Target - Home,1297.2712676953026,62.04758487303186
target.com,840,21,7,a-80506004,"14""x24"" Oversize Woven Striped Lumbar Throw Pillow with Fringe Blue/Cream - Threshold™",Threshold,Target,Target - Home,648.6356338476513,27.92521032756063
target.com,840,21,7,a-81306008,"18""x18"" Chunky Knit Throw Square Throw Pillow Green - Threshold™",Threshold,Target,Target - Home,1853.2446681361466,71.71549997748289
target.com,840,21,7,a-82257717,Oversize Marled Knit Square Throw Pillow Gray/Cream - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-82382191,Oblong Boucle Color Blocked Decorative Throw Pillow Khaki - Threshold™,Threshold,Target,Target - Home,1111.9468008816878,60.92788868313143
target.com,840,21,7,a-80943702,Oblong Block Print Tassel Decorative Throw Pillow Warm Blush - Threshold™,Threshold,Target,Target - Home,1204.6090342884952,46.725334475975146
target.com,840,21,7,a-82385775,Lumbar Faux Leather Channel Stitch Decorative Throw Pillow Cognac - Threshold™,Threshold,Target,Target - Home,1111.9468008816878,46.41964783019792
target.com,840,21,7,a-54552119,Euro Rouched Faux Fur Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-79685412,Rouched Faux Fur Lounge Pillow Cream - Threshold™,Threshold,Target,Target - Home,926.6223340680733,36.77735817853545
target.com,840,21,7,a-80831043,"12""x20"" Floral Embroidered Lumbar Throw Pillow with Beads Cream/Blue - Threshold™",Threshold,Target,Target - Home,463.31116703403666,18.46104073000156
target.com,840,21,7,a-80943720,Square Embroidered Decorative Throw Pillow Tan/Cream - Threshold™,Threshold,Target,Target - Home,1482.5957345089173,56.25866895536416
target.com,840,21,7,a-82257723,Cotton Velvet Bolster Throw Pillow Teal - Threshold™,Threshold,Target,Target - Home,1204.6090342884952,46.725334475975146
target.com,840,21,7,a-80181652,"18""x18"" Waffle Square Throw Pillow Blue - Threshold™",Threshold,Target,Target - Home,277.98670022042194,25.77046018788816
target.com,840,21,7,a-78686710,Oversized Oblong Woven Stripe Throw Pillow Gray - Threshold™,Threshold,Target,Target - Home,1019.2845674748806,42.37052379098068
target.com,840,21,7,a-79490402,Neutral Faux Fur Throw Pillow - Threshold™,Threshold,Target,Target - Home,2501.880301983798,88.19565851834346
target.com,840,21,7,a-80813380,Oversized Cotton Textured Striped Square Throw Pillow with Fringe Navy - Threshold™,Threshold,Target,Target - Home,833.960100661266,45.143330795509755
target.com,840,21,7,a-54551660,Cable Knit Chenille Oversize Lumbar Throw Pillow Pink - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-81616676,Floral Printed Jacobean Square Throw Pillow Cream/Brown - Threshold™,Threshold,Target,Target - Home,2316.555835170183,82.70582792506585
target.com,840,21,7,a-80640176,Woven Faux Cactus Silk Square Throw Pillow Rust/Cream - Threshold™,Threshold,Target,Target - Home,1204.6090342884952,46.725334475975146
target.com,840,21,7,a-82380247,Floral Printed Square Pillow Black/Neutral - Threshold™,Threshold,Target,Target - Home,1667.920201322532,96.83096366755187
target.com,840,21,7,a-80181575,Washed Linen Square Throw Pillow Neutral - Threshold™,Threshold,Target,Target - Home,1019.2845674748806,42.11994011433062
target.com,840,21,7,a-81781233,Woven Cotton Square Throw Pillow with Braid Trim Brown - Threshold™,Threshold,Target,Target - Home,741.2978672544587,29.537665168002494
target.com,840,21,7,a-80504623,Oversized Cotton Velvet Square Pillow Teal - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-80707435,Woven Washed Windowpane Square Pillow Dark Gray - Threshold™,Threshold,Target,Target - Home,370.6489336272293,14.768832584001247
target.com,840,21,7,a-78361526,Solid Chenille Square Throw Pillow Black - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-79588068,Striped Square Throw Pillow Blue/Cream - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-54613135,"24""x24"" Oversized Faux Rabbit Fur Square Throw Pillow Cream - Threshold™",Threshold,Target,Target - Home,6486.356338476513,248.61462301596384
target.com,840,21,7,a-80813886,"18""x18"" Waffle Square Throw Pillow Neutral - Threshold™",Threshold,Target,Target - Home,741.2978672544587,32.258712075415275
target.com,840,21,7,a-80943745,Oblong Block Print Kantha Floral Stitch Decorative Throw Pillow White/Blue - Threshold™,Threshold,Target,Target - Home,648.6356338476513,33.08729069359371
target.com,840,21,7,a-78299297,Oversized Oblong Woven Stripe Throw Pillow Gray - Threshold™,Threshold,Target,Target - Home,370.6489336272293,20.005414380385506
target.com,840,21,7,a-52619865,Oversize Chenille Square Throw Pillow Navy - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80625932,Square Textured Cotton Tassel Decorative Throw Pillow White - Threshold™,Threshold,Target,Target - Home,2594.5425353906053,88.70624196021011
target.com,840,21,7,a-81781205,Striped Square Throw Pillow Brown/Cream - Threshold™,Threshold,Target,Target - Home,6671.680805290128,122.71181642248965
target.com,840,21,7,a-54552103,"18""x18"" Faux Rabbit Fur Square Throw Pillow Pink - Threshold™",Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80506156,Oversize Textured Woven Striped Square Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,2501.880301983798,113.58533145703339
target.com,840,21,7,a-82257718,Oversized Woven Washed Windowpane Square Pillow Yellow - Threshold™,Threshold,Target,Target - Home,4818.436137153981,247.5848362661124
target.com,840,21,7,a-80181657,"14""x20"" Botanical Lumbar Throw Pillow Blue - Threshold™",Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-81127166,Square Textured Throw Pillow Navy - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-52619805,Solid Chenille Lumbar Throw Pillow Gray - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-79688631,Euro Boucle Decorative Throw Pillow Caramel - Threshold™,Threshold,Target,Target - Home,1575.2579679157245,59.35070746699924
target.com,840,21,7,a-53156940,Oversize Chenille Square Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,7227.654205730972,183.74522104126214
target.com,840,21,7,a-80504622,Oversized Cotton Velvet Square Pillow Clay - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-52619870,Oversize Chenille Square Throw Pillow Gray - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-82383719,Oversized Quilted Solid Square Pillow Chambray - Threshold™,Threshold,Target,Target - Home,2687.2047687974127,120.0876614092306
target.com,840,21,7,a-81786092,Oblong Faux Leather Channel Stitch Decorative Throw Pillow Cognac - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80181667,"18""x18"" Floral Square Throw Pillow Neutral - Threshold™",Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80813882,"14""x20"" Botanical Lumbar Throw Pillow Blue - Threshold™",Threshold,Target,Target - Home,1667.920201322532,78.191899547755
target.com,840,21,7,a-17163655,Oversize Woven Global Lumbar Throw Pillow Black - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-52619852,Solid Chenille Square Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80504586,Linen Square Throw Pillow Blue - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-79685663,Oblong Stripe Decorative Throw Pillow Cream/Navy - Threshold™,Threshold,Target,Target - Home,1389.93350110211,55.14117816282921
target.com,840,21,7,a-79688632,Euro Boucle Decorative Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-78348229,Oversized Oblong Embroidered Floral Throw Pillow Navy - Threshold™,Threshold,Target,Target - Home,833.960100661266,33.22987331400281
target.com,840,21,7,a-80506178,Oversize Global Cotton Woven Square Throw Pillow Brown/Cream - Threshold™,Threshold,Target,Target - Home,926.6223340680733,42.07809506193636
target.com,840,21,7,a-82257708,"18""x18"" Woven Striped Square Throw Pillow Blue/Cream - Threshold™",Threshold,Target,Target - Home,1853.2446681361466,79.87672149388821
target.com,840,21,7,a-80831048,"12""x24"" Oversized Velvet Lumbar Throw Pillow Yellow - Threshold™",Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-79587639,Oversized Striped Square Throw Pillow Blue/Cream - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-81383230,Oversized Leopard Faux Fur Lumbar Throw Pillow Neutral - Threshold™,Threshold,Target,Target - Home,926.6223340680733,36.77735817853545
target.com,840,21,7,a-79490325,Neutral Faux Fur Oblong Throw Pillow - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-80181591,Embroidered Floral Square Throw Pillow with Tassels Yellow - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-82256709,Washed Linen Lumbar Throw Pillow with Tassels Clay - Threshold™,Threshold,Target,Target - Home,3613.827102865486,208.2343823030074
target.com,840,21,7,a-79603981,Floral Printed Jacobean Square Throw Pillow Cream/Blue - Threshold™,Threshold,Target,Target - Home,1297.2712676953026,49.947277458603715
target.com,840,21,7,a-82382056,Lumbar Boucle Color Blocked Decorative Throw Pillow Rust - Threshold™,Threshold,Target,Target - Home,648.6356338476513,28.44612894086784
target.com,840,21,7,a-82382221,Oblong Double Cloth Decorative Throw Pillow Dark Gray - Threshold™,Threshold,Target,Target - Home,370.6489336272293,14.768832584001247
target.com,840,21,7,a-82257697,Oversized Cotton Velvet Square Pillow Teal - Threshold™,Threshold,Target,Target - Home,3150.515935831449,106.63426996607699
target.com,840,21,7,a-82382222,Lumbar Modern Stripe Decorative Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80606684,Oversized Cotton Textured Striped Lumbar Throw Pillow with Fringe Cream - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80633855,Oblong Chenille Pattern Decorative Throw Pillow White - Threshold™,Threshold,Target,Target - Home,370.6489336272293,14.768832584001247
target.com,840,21,7,a-52619806,Solid Chenille Lumbar Throw Pillow Navy - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-54583567,Faux Sheepskin Oversize Square Pillow Black - Threshold™,Threshold,Target,Target - Home,463.31116703403666,18.46104073000156
target.com,840,21,7,a-80506130,"18""x18"" Woven Striped Square Throw Pillow Blue/Cream - Threshold™",Threshold,Target,Target - Home,370.6489336272293,21.399994618531775
target.com,840,21,7,a-81786078,Oblong Double Cloth Decorative Throw Pillow Rust - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-78137884,"18""x18"" Faux Rabbit Fur Square Throw Pillow Cream - Threshold™",Threshold,Target,Target - Home,370.6489336272293,16.215849481282333
target.com,840,21,7,a-54554867,Oblong Ruched Faux Fur Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,833.960100661266,33.22987331400281
target.com,840,21,7,a-78137887,"24""x24"" Oversized Faux Rabbit Fur Square Throw Pillow Cream - Threshold™",Threshold,Target,Target - Home,1204.6090342884952,46.725334475975146
target.com,840,21,7,a-79720860,Oversize Woven Global Lumbar Throw Pillow Black - Threshold™,Threshold,Target,Target - Home,3891.8138030859077,149.4888251681053
target.com,840,21,7,a-81786093,Lumbar Faux Leather Channel Stitch Decorative Throw Pillow Cognac - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80504629,Oversized Woven Washed Windowpane Square Pillow Cream - Threshold™,Threshold,Target,Target - Home,833.960100661266,33.22987331400281
target.com,840,21,7,a-80625930,™Euro Textured Striped Decorative Throw Pillow Natural - Threshold™,Threshold,Target,Target - Home,648.6356338476513,32.71697239516785
target.com,840,21,7,a-80949703,Oblong Oversized Woven Stripe Decorative Throw Pillow - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-81127165,Oblong Slub Border Throw Pillow White/Navy - Threshold™,Threshold,Target,Target - Home,370.6489336272293,14.768832584001247
target.com,840,21,7,a-81127171,Oversized Oblong Stripe Throw Pillow Multi Color - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-80506358,Oversize Marled Knit Square Throw Pillow Neutral/Cream - Threshold™,Threshold,Target,Target - Home,555.9734004408439,22.153248876001868
target.com,840,21,7,a-80943734,Oblong Oversized Embroidered Medallion Tassel Decorative Throw Pillow White/Blue - Threshold™,Threshold,Target,Target - Home,1297.2712676953026,49.947277458603715
target.com,840,21,7,a-80224297,Oversized Linen Square Throw Pillow Neutral - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-78297111,Euro Matelasse Medallion Throw Pillow Dark Gray - Threshold™,Threshold,Target,Target - Home,463.31116703403666,19.589400875219713
target.com,840,21,7,a-80813889,"18""x18"" Floral Square Throw Pillow Blue - Threshold™",Threshold,Target,Target - Home,1019.2845674748806,40.14191078469205
target.com,840,21,7,a-82011182,Embroidered Chambray Bird Square Throw Pillow with Tassels Dark Blue - Threshold™,Threshold,Target,Target - Home,1019.2845674748806,41.43615353325178
target.com,840,21,7,a-82382074,Euro Boucle Color Blocked Decorative Throw Pillow Dark Gray - Threshold™,Threshold,Target,Target - Home,648.6356338476513,25.845457022002183
target.com,840,21,7,a-82382215,Euro Double Cloth Decorative Throw Pillow Black - Threshold™,Threshold,Target,Target - Home,648.6356338476513,30.440197627846555
target.com,840,21,7,a-82380254,Oversize Textured Woven Striped Lumbar Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,2687.2047687974127,94.6939401101859
target.com,840,21,7,a-78138703,Euro Rouched Faux Fur Throw Pillow Beige - Threshold™,Threshold,Target,Target - Home,1111.9468008816878,44.94979034817049
target.com,840,21,7,a-80181666,Embroidered Floral Lumbar Throw Pillow with Tassels Cream - Threshold™,Threshold,Target,Target - Home,277.98670022042194,11.076624438000934
target.com,840,21,7,a-52619868,Oversize Chenille Square Throw Pillow Cream - Threshold™,Threshold,Target,Target - Home,370.6489336272293,14.768832584001247
